노선번호,정류소명,구군
67,부산진우체국(가야1치안센터),부산진구
68,부산진우체국(가야1치안센터),부산진구
77,부산진우체국(가야1치안센터),부산진구
108,부산진우체국(가야1치안센터),부산진구
133-1,부산진우체국(가야1치안센터),부산진구
138,부산진우체국(가야1치안센터),부산진구
186,부산진우체국(가야1치안센터),부산진구
1004,부산진우체국(가야1치안센터),부산진구
3002,부산진우체국(가야1치안센터),부산진구
1004-F,부산진우체국(가야1치안센터),부산진구
23,부산진우체국(가야1치안센터),부산진구
31,부산진우체국(가야1치안센터),부산진구
33,부산진우체국(가야1치안센터),부산진구
59,부산진우체국(가야1치안센터),부산진구
61,부산진우체국(가야1치안센터),부산진구
62,부산진우체국(가야1치안센터),부산진구
67,부산진우체국(가야1치안센터),부산진구
68,부산진우체국(가야1치안센터),부산진구
77,부산진우체국(가야1치안센터),부산진구
108,부산진우체국(가야1치안센터),부산진구
133,부산진우체국(가야1치안센터),부산진구
138,부산진우체국(가야1치안센터),부산진구
186,부산진우체국(가야1치안센터),부산진구
1004,부산진우체국(가야1치안센터),부산진구
3002,부산진우체국(가야1치안센터),부산진구
1004-F,부산진우체국(가야1치안센터),부산진구
17,서면역.롯데호텔백화점,부산진구
23,서면역.롯데호텔백화점,부산진구
31,서면역.롯데호텔백화점,부산진구
33,서면역.롯데호텔백화점,부산진구
62,서면역.롯데호텔백화점,부산진구
68,서면역.롯데호텔백화점,부산진구
77,서면역.롯데호텔백화점,부산진구
87,서면역.롯데호텔백화점,부산진구
106,서면역.롯데호텔백화점,부산진구
108,서면역.롯데호텔백화점,부산진구
110-1,서면역.롯데호텔백화점,부산진구
129-1,서면역.롯데호텔백화점,부산진구
138,서면역.롯데호텔백화점,부산진구
141,서면역.롯데호텔백화점,부산진구
1004,서면역.롯데호텔백화점,부산진구
3002,서면역.롯데호텔백화점,부산진구
141-F,서면역.롯데호텔백화점,부산진구
1004-F,서면역.롯데호텔백화점,부산진구
31,가야역,부산진구
33,가야역,부산진구
59,가야역,부산진구
61,가야역,부산진구
62,가야역,부산진구
67,가야역,부산진구
68,가야역,부산진구
77,가야역,부산진구
108,가야역,부산진구
110-1,가야역,부산진구
133-1,가야역,부산진구
138,가야역,부산진구
186,가야역,부산진구
1004,가야역,부산진구
3002,가야역,부산진구
1004-F,가야역,부산진구
31,가야역,부산진구
33,가야역,부산진구
59,가야역,부산진구
61,가야역,부산진구
62,가야역,부산진구
67,가야역,부산진구
68,가야역,부산진구
77,가야역,부산진구
108,가야역,부산진구
110-1,가야역,부산진구
133,가야역,부산진구
138,가야역,부산진구
186,가야역,부산진구
1004,가야역,부산진구
3002,가야역,부산진구
1004-F,가야역,부산진구
31,개금삼거리.개금골목시장,부산진구
33,개금삼거리.개금골목시장,부산진구
59,개금삼거리.개금골목시장,부산진구
61,개금삼거리.개금골목시장,부산진구
62,개금삼거리.개금골목시장,부산진구
68,개금삼거리.개금골목시장,부산진구
77,개금삼거리.개금골목시장,부산진구
108,개금삼거리.개금골목시장,부산진구
133,개금삼거리.개금골목시장,부산진구
138,개금삼거리.개금골목시장,부산진구
186,개금삼거리.개금골목시장,부산진구
1004-F,개금삼거리.개금골목시장,부산진구
31,개금역,부산진구
33,개금역,부산진구
59,개금역,부산진구
61,개금역,부산진구
62,개금역,부산진구
68,개금역,부산진구
77,개금역,부산진구
108,개금역,부산진구
133-1,개금역,부산진구
138,개금역,부산진구
186,개금역,부산진구
3002,개금역,부산진구
1004-F,개금역,부산진구
31,개금역,부산진구
33,개금역,부산진구
59,개금역,부산진구
61,개금역,부산진구
62,개금역,부산진구
68,개금역,부산진구
77,개금역,부산진구
108,개금역,부산진구
133,개금역,부산진구
138,개금역,부산진구
186,개금역,부산진구
3002,개금역,부산진구
1004-F,개금역,부산진구
31,냉정고개,부산진구
33,냉정고개,부산진구
59,냉정고개,부산진구
61,냉정고개,부산진구
62,냉정고개,부산진구
68,냉정고개,부산진구
77,냉정고개,부산진구
108,냉정고개,부산진구
138,냉정고개,부산진구
138-1,냉정고개,부산진구
160,냉정고개,부산진구
168,냉정고개,부산진구
169,냉정고개,부산진구
186,냉정고개,부산진구
1004-F,냉정고개,부산진구
31,냉정고개,부산진구
33,냉정고개,부산진구
59,냉정고개,부산진구
61,냉정고개,부산진구
62,냉정고개,부산진구
68,냉정고개,부산진구
77,냉정고개,부산진구
108,냉정고개,부산진구
138,냉정고개,부산진구
138-1,냉정고개,부산진구
160,냉정고개,부산진구
168,냉정고개,부산진구
169,냉정고개,부산진구
186,냉정고개,부산진구
1004-F,냉정고개,부산진구
31,냉정역.동서대경남정보대,사상구
33,냉정역.동서대경남정보대,사상구
59,냉정역.동서대경남정보대,사상구
61,냉정역.동서대경남정보대,사상구
62,냉정역.동서대경남정보대,사상구
68,냉정역.동서대경남정보대,사상구
77,냉정역.동서대경남정보대,사상구
108,냉정역.동서대경남정보대,사상구
138,냉정역.동서대경남정보대,사상구
138-1,냉정역.동서대경남정보대,사상구
160,냉정역.동서대경남정보대,사상구
168,냉정역.동서대경남정보대,사상구
169,냉정역.동서대경남정보대,사상구
186,냉정역.동서대경남정보대,사상구
3002,냉정역.동서대경남정보대,사상구
1004-F,냉정역.동서대경남정보대,사상구
31,냉정역.동서대경남정보대,사상구
33,냉정역.동서대경남정보대,사상구
59,냉정역.동서대경남정보대,사상구
61,냉정역.동서대경남정보대,사상구
62,냉정역.동서대경남정보대,사상구
68,냉정역.동서대경남정보대,사상구
77,냉정역.동서대경남정보대,사상구
108,냉정역.동서대경남정보대,사상구
138,냉정역.동서대경남정보대,사상구
138-1,냉정역.동서대경남정보대,사상구
160,냉정역.동서대경남정보대,사상구
168,냉정역.동서대경남정보대,사상구
169,냉정역.동서대경남정보대,사상구
186,냉정역.동서대경남정보대,사상구
3002,냉정역.동서대경남정보대,사상구
1004-F,냉정역.동서대경남정보대,사상구
31,동의대역,부산진구
33,동의대역,부산진구
59,동의대역,부산진구
61,동의대역,부산진구
62,동의대역,부산진구
67,동의대역,부산진구
68,동의대역,부산진구
77,동의대역,부산진구
108,동의대역,부산진구
133-1,동의대역,부산진구
138,동의대역,부산진구
186,동의대역,부산진구
3002,동의대역,부산진구
1004-F,동의대역,부산진구
31,동의대역,부산진구
33,동의대역,부산진구
59,동의대역,부산진구
61,동의대역,부산진구
62,동의대역,부산진구
68,동의대역,부산진구
77,동의대역,부산진구
108,동의대역,부산진구
133,동의대역,부산진구
138,동의대역,부산진구
186,동의대역,부산진구
3002,동의대역,부산진구
1004-F,동의대역,부산진구
31,부암역,부산진구
33,부암역,부산진구
62,부암역,부산진구
67,부암역,부산진구
68,부암역,부산진구
77,부암역,부산진구
85,부암역,부산진구
87,부암역,부산진구
108,부암역,부산진구
110-1,부암역,부산진구
133-1,부암역,부산진구
138,부암역,부산진구
1004,부암역,부산진구
3002,부암역,부산진구
1004-F,부암역,부산진구
31,부암역,부산진구
33,부암역,부산진구
62,부암역,부산진구
67,부암역,부산진구
68,부암역,부산진구
77,부암역,부산진구
108,부암역,부산진구
110-1,부암역,부산진구
133,부암역,부산진구
138,부암역,부산진구
1004,부암역,부산진구
3002,부암역,부산진구
1004-F,부암역,부산진구
31,좋은삼선병원,사상구
33,좋은삼선병원,사상구
59,좋은삼선병원,사상구
61,좋은삼선병원,사상구
62,좋은삼선병원,사상구
68,좋은삼선병원,사상구
77,좋은삼선병원,사상구
108,좋은삼선병원,사상구
138,좋은삼선병원,사상구
138-1,좋은삼선병원,사상구
160,좋은삼선병원,사상구
168,좋은삼선병원,사상구
169,좋은삼선병원,사상구
186,좋은삼선병원,사상구
1004-F,좋은삼선병원,사상구
31,좋은삼선병원,사상구
33,좋은삼선병원,사상구
59,좋은삼선병원,사상구
61,좋은삼선병원,사상구
62,좋은삼선병원,사상구
68,좋은삼선병원,사상구
77,좋은삼선병원,사상구
108,좋은삼선병원,사상구
138,좋은삼선병원,사상구
138-1,좋은삼선병원,사상구
160,좋은삼선병원,사상구
168,좋은삼선병원,사상구
169,좋은삼선병원,사상구
186,좋은삼선병원,사상구
1004-F,좋은삼선병원,사상구
31,주례역,사상구
33,주례역,사상구
59,주례역,사상구
61,주례역,사상구
62,주례역,사상구
68,주례역,사상구
77,주례역,사상구
108,주례역,사상구
138,주례역,사상구
138-1,주례역,사상구
160,주례역,사상구
168,주례역,사상구
169,주례역,사상구
186,주례역,사상구
3002,주례역,사상구
1004-F,주례역,사상구
31,주례역,사상구
33,주례역,사상구
59,주례역,사상구
61,주례역,사상구
62,주례역,사상구
68,주례역,사상구
77,주례역,사상구
108,주례역,사상구
138,주례역,사상구
138-1,주례역,사상구
160,주례역,사상구
168,주례역,사상구
169,주례역,사상구
186,주례역,사상구
3002,주례역,사상구
1004-F,주례역,사상구
59,주례교차로,사상구
77,주례교차로,사상구
108,주례교차로,사상구
138,주례교차로,사상구
3002,주례교차로,사상구
부산진구10-1,냉정고개,부산진구
사상구6,냉정고개,부산진구
부산진구10-1,냉정고개,부산진구
부산진구10-1,냉정역.동서대경남정보대,사상구
부산진구10-1,냉정역.동서대경남정보대,사상구
사상구6,냉정역.동서대경남정보대,사상구
부산진구10-1,좋은삼선병원,사상구
부산진구10-1,좋은삼선병원,사상구
사상구5-1,좋은삼선병원,사상구
사상구5-2,좋은삼선병원,사상구
사상구6,좋은삼선병원,사상구
부산진구10-1,주례역,사상구
부산진구10-1,주례역,사상구
사상구3,주례역,사상구
사상구3-1,주례역,사상구
사상구5-2,주례역,사상구
부산진구9,개금삼거리.개금골목시장,부산진구
사상구8-1,개금삼거리.개금골목시장,부산진구
부산진구9,개금역,부산진구
사상구8-1,개금역,부산진구
부산진구9,개금역,부산진구
사상구8-1,개금역,부산진구
부산진구9,동의대역,부산진구
동래구6,반여4동새마을금고,해운대구
동래구6,반여4동새마을금고,해운대구
동래구6,반여4동행정복지센터,해운대구
동래구6,삼어초등학교,해운대구
동래구6,센텀강변현대아파트,해운대구
동래구6,센텀트루엘아파트103동,해운대구
동래구6,센텀트루엘아파트203동,해운대구
동래구6,센텀트루엘아파트203동,해운대구
307,국제화물청사,강서구
사하구1,괴정초등학교 대티역,사하구
사하구1-1,괴정초등학교 대티역,사하구
사하구1,괴정한신더휴101동,사하구
사하구1-1,괴정한신더휴101동,사하구
사하구1,괴정한신더휴상가,사하구
사하구1-1,괴정한신더휴상가,사하구
사하구1,괴정한신더휴상가,사하구
사하구1,대티역 1번출구,사하구
사하구9,동매역6번출구,사하구
사하구1,부산보건대건청관,사하구
사하구1,부산보건대석파문화관,사하구
사하구1,부산보건대체육관,사하구
사하구1,부산보건대학생회관,사하구
사하구9,사하뷰웰아파트,사하구
사하구9,신평초등학교,사하구
사하구9,신평초등학교,사하구
사하구1,참누리아파트입구,사하구
7,천마하늘길,서구
9,천마하늘길,서구
16,천마하늘길,서구
61,천마하늘길,서구
171,천마하늘길,서구
172,천마하늘길,서구
7,천마하늘길,서구
9,천마하늘길,서구
16,천마하늘길,서구
61,천마하늘길,서구
171,천마하늘길,서구
172,천마하늘길,서구
73,정관차고지,기장군
